universityName,province,majorCode,majorName,degreeType,studyMode,examSubjects,reexaminationLine,actualEnrollment,registrationCount,admissionYear,universityLevel,plannedEnrollment,nationalLine,sourceName,sourceUrl,sourceYear,remarks
中国矿业大学,江苏,0854,电子信息,专业学位,FULL_TIME,未公开,352,1,1,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共1条考生记录，其中1人录取
中国矿业大学,江苏,0854,电子信息,专业学位,FULL_TIME,未公开,285,2,2,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共2条考生记录，其中2人录取
中国科学院大学,未知,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,274,133,133,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共133条考生记录，其中133人录取
中国科学院大学,未知,0839,网络空间安全,专业学位,FULL_TIME,未公开,274,11,11,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共11条考生记录，其中11人录取
中国科学院大学,未知,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,285,10,10,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共10条考生记录，其中10人录取
中国科学院大学,未知,0835,软件工程,专业学位,FULL_TIME,未公开,337,9,9,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共9条考生记录，其中9人录取
中国科学院大学,未知,0854,电子信息,专业学位,FULL_TIME,未公开,277,46,46,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共46条考生记录，其中46人录取
中央财经大学,北京,0854,电子信息,专业学位,FULL_TIME,未公开,295,16,21,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共21条考生记录，其中16人录取
北京化工大学,北京,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,292,28,28,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共28条考生记录，其中28人录取
北京化工大学,北京,0854,电子信息,专业学位,FULL_TIME,未公开,316,23,23,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共23条考生记录，其中23人录取
北京化工大学,北京,0854,电子信息,专业学位,FULL_TIME,未公开,291,27,27,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共27条考生记录，其中27人录取
北京大学,北京,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,348,8,8,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共8条考生记录，其中8人录取
北京大学,北京,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,380,9,9,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共9条考生记录，其中9人录取
北京大学,北京,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,379,4,4,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共4条考生记录，其中4人录取
北京大学,北京,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,82,19,19,2023,普通,45,273,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共19条考生记录，其中19人录取
北京大学,北京,0854,电子信息,专业学位,FULL_TIME,未公开,348,423,423,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共423条考生记录，其中423人录取
北京师范大学,北京,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,333,26,26,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共26条考生记录，其中26人录取
北京理工大学,北京,0854,电子信息,专业学位,FULL_TIME,未公开,318,30,30,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共30条考生记录，其中30人录取
北京理工大学,北京,0839,网络空间安全,专业学位,FULL_TIME,未公开,310,16,16,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共16条考生记录，其中16人录取
北京理工大学,北京,0854,电子信息,专业学位,FULL_TIME,未公开,309,19,19,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共19条考生记录，其中19人录取
北京理工大学,北京,0835,软件工程,专业学位,FULL_TIME,未公开,330,74,74,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共74条考生记录，其中74人录取
北京理工大学,北京,0854,电子信息,专业学位,FULL_TIME,未公开,329,5,5,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共5条考生记录，其中5人录取
北京理工大学,北京,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,335,47,47,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共47条考生记录，其中47人录取
北京理工大学,北京,0854,电子信息,专业学位,FULL_TIME,未公开,329,64,64,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共64条考生记录，其中64人录取
北京科技大学,北京,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,300,28,39,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共39条考生记录，其中28人录取
北京科技大学,北京,0854,电子信息,专业学位,FULL_TIME,未公开,305,40,57,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共57条考生记录，其中40人录取
北京航空航天大学,北京,0854,电子信息,专业学位,FULL_TIME,未公开,301,210,245,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共245条考生记录，其中210人录取
北京航空航天大学,北京,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,318,46,66,2023,普通,30,273,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共66条考生记录，其中46人录取
北京航空航天大学,北京,0835,软件工程,专业学位,FULL_TIME,未公开,314,18,21,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共21条考生记录，其中18人录取
北京邮电大学,北京,0854,电子信息,专业学位,FULL_TIME,未公开,313,214,302,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共302条考生记录，其中214人录取
北京邮电大学,北京,0854,电子信息,专业学位,FULL_TIME,未公开,325,4,4,2023,普通,70,273,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共4条考生记录，其中4人录取
北京邮电大学,北京,0835,软件工程,专业学位,FULL_TIME,未公开,277,11,12,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共12条考生记录，其中11人录取
北京邮电大学,北京,0839,网络空间安全,专业学位,FULL_TIME,未公开,313,67,90,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共90条考生记录，其中67人录取
北京邮电大学,北京,0854,电子信息,专业学位,FULL_TIME,未公开,314,67,85,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共85条考生记录，其中67人录取
华东师范大学,上海,0854,电子信息,专业学位,FULL_TIME,未公开,273,70,70,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共70条考生记录，其中70人录取
华东师范大学,上海,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,324,71,71,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共71条考生记录，其中71人录取
华东师范大学,上海,0835,软件工程,专业学位,FULL_TIME,未公开,275,246,246,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共246条考生记录，其中246人录取
华东师范大学,上海,0854,电子信息,专业学位,FULL_TIME,未公开,298,82,82,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共82条考生记录，其中82人录取
华中农业大学,湖北,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,275,32,32,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共32条考生记录，其中32人录取
华中师范大学,湖北,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,293,81,97,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共97条考生记录，其中81人录取
华中师范大学,湖北,0835,软件工程,专业学位,FULL_TIME,未公开,303,62,76,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共76条考生记录，其中62人录取
华中师范大学,湖北,0854,电子信息,专业学位,FULL_TIME,未公开,316,31,38,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共38条考生记录，其中31人录取
华中科技大学,湖北,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,345,40,42,2023,普通,40,273,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共42条考生记录，其中40人录取
华中科技大学,湖北,0854,电子信息,专业学位,FULL_TIME,未公开,341,209,214,2023,普通,55,273,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共214条考生记录，其中209人录取
华南理工大学,广东,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,337,32,32,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共32条考生记录，其中32人录取
华南理工大学,广东,0854,电子信息,专业学位,FULL_TIME,未公开,342,77,77,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共77条考生记录，其中77人录取
南京大学,江苏,0835,软件工程,专业学位,FULL_TIME,未公开,312,104,129,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共129条考生记录，其中104人录取
南京理工大学,江苏,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,350,8,8,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共8条考生记录，其中8人录取
南开大学,天津,0854,电子信息,专业学位,FULL_TIME,未公开,361,49,57,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共57条考生记录，其中49人录取
南开大学,天津,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,335,4,4,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共4条考生记录，其中4人录取
南开大学,天津,0854,电子信息,专业学位,FULL_TIME,未公开,311,5,5,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共5条考生记录，其中5人录取
南开大学,天津,0839,网络空间安全,专业学位,FULL_TIME,未公开,352,1,2,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共2条考生记录，其中1人录取
南开大学,天津,0854,电子信息,专业学位,FULL_TIME,未公开,372,2,2,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共2条考生记录，其中2人录取
南开大学,天津,0835,软件工程,专业学位,FULL_TIME,未公开,310,56,92,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共92条考生记录，其中56人录取
南昌大学,江西,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,303,28,28,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共28条考生记录，其中28人录取
南昌大学,江西,0854,电子信息,专业学位,FULL_TIME,未公开,341,100,100,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共100条考生记录，其中100人录取
南昌大学,江西,0835,软件工程,专业学位,FULL_TIME,未公开,326,43,43,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共43条考生记录，其中43人录取
南昌大学,江西,0854,电子信息,专业学位,FULL_TIME,未公开,331,18,18,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共18条考生记录，其中18人录取
厦门大学,福建,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,311,10,10,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共10条考生记录，其中10人录取
厦门大学,福建,0854,电子信息,专业学位,FULL_TIME,未公开,350,40,40,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共40条考生记录，其中40人录取
厦门大学,福建,0835,软件工程,专业学位,FULL_TIME,未公开,381,9,9,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共9条考生记录，其中9人录取
同济大学,上海,0854,电子信息,专业学位,FULL_TIME,未公开,337,63,78,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共78条考生记录，其中63人录取
同济大学,上海,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,339,31,33,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共33条考生记录，其中31人录取
哈尔滨工业大学,黑龙江,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,375,30,30,2023,普通,50,273,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共30条考生记录，其中30人录取
哈尔滨工业大学,黑龙江,0854,电子信息,专业学位,FULL_TIME,未公开,,184,184,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共184条考生记录，其中184人录取
哈尔滨工业大学,黑龙江,0835,软件工程,专业学位,FULL_TIME,未公开,,6,6,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共6条考生记录，其中6人录取
哈尔滨工业大学,黑龙江,0839,网络空间安全,专业学位,FULL_TIME,未公开,,5,5,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共5条考生记录，其中5人录取
四川大学,四川,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,341,20,20,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共20条考生记录，其中20人录取
四川大学,四川,0835,软件工程,专业学位,FULL_TIME,未公开,328,15,15,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共15条考生记录，其中15人录取
四川大学,四川,0854,电子信息,专业学位,FULL_TIME,未公开,345,118,118,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共118条考生记录，其中118人录取
大连海事大学,辽宁,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,313,41,50,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共50条考生记录，其中41人录取
大连海事大学,辽宁,0835,软件工程,专业学位,FULL_TIME,未公开,279,20,22,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共22条考生记录，其中20人录取
大连海事大学,辽宁,0854,电子信息,专业学位,FULL_TIME,未公开,274,23,23,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共23条考生记录，其中23人录取
大连海事大学,辽宁,0854,电子信息,专业学位,FULL_TIME,未公开,285,39,47,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共47条考生记录，其中39人录取
大连海事大学,辽宁,0854,电子信息,专业学位,FULL_TIME,未公开,291,23,32,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共32条考生记录，其中23人录取
大连海事大学,辽宁,0854,电子信息,专业学位,FULL_TIME,未公开,333,20,24,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共24条考生记录，其中20人录取
天津大学,天津,0854,电子信息,专业学位,FULL_TIME,未公开,319,82,120,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共120条考生记录，其中82人录取
天津大学,天津,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,315,1,1,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共1条考生记录，其中1人录取
宁夏大学,宁夏,0854,电子信息,专业学位,FULL_TIME,未公开,266,25,25,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共25条考生记录，其中25人录取
宁夏大学,宁夏,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,265,19,19,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共19条考生记录，其中19人录取
宁夏大学,宁夏,0854,电子信息,专业学位,FULL_TIME,未公开,267,90,90,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共90条考生记录，其中90人录取
宁波大学,未知,0854,电子信息,专业学位,FULL_TIME,未公开,273,28,28,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共28条考生记录，其中28人录取
宁波大学,未知,0854,电子信息,专业学位,FULL_TIME,未公开,323,63,63,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共63条考生记录，其中63人录取
宁波大学,未知,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,289,24,24,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共24条考生记录，其中24人录取
安徽大学,安徽,0835,软件工程,专业学位,FULL_TIME,未公开,276,79,79,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共79条考生记录，其中79人录取
安徽大学,安徽,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,275,110,110,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共110条考生记录，其中110人录取
安徽大学,安徽,0854,电子信息,专业学位,FULL_TIME,未公开,259,143,143,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共143条考生记录，其中143人录取
安徽大学,安徽,0854,电子信息,专业学位,FULL_TIME,未公开,278,75,75,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共75条考生记录，其中75人录取
广西大学,广西,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,263,48,48,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共48条考生记录，其中48人录取
广西大学,广西,0854,电子信息,专业学位,FULL_TIME,未公开,265,15,15,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共15条考生记录，其中15人录取
广西大学,广西,0854,电子信息,专业学位,FULL_TIME,未公开,258,97,97,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共97条考生记录，其中97人录取
延边大学,吉林,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,276,12,12,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共12条考生记录，其中12人录取
延边大学,吉林,0854,电子信息,专业学位,FULL_TIME,未公开,323,20,20,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共20条考生记录，其中20人录取
延边大学,吉林,0854,电子信息,专业学位,FULL_TIME,未公开,329,21,21,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共21条考生记录，其中21人录取
成都理工大学,未知,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,276,36,36,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共36条考生记录，其中36人录取
成都理工大学,未知,0839,网络空间安全,专业学位,FULL_TIME,未公开,288,5,5,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共5条考生记录，其中5人录取
成都理工大学,未知,0854,电子信息,专业学位,FULL_TIME,未公开,310,17,17,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共17条考生记录，其中17人录取
成都理工大学,未知,0835,软件工程,专业学位,FULL_TIME,未公开,308,22,22,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共22条考生记录，其中22人录取
成都理工大学,未知,0854,电子信息,专业学位,FULL_TIME,未公开,286,10,10,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共10条考生记录，其中10人录取
成都理工大学,未知,0854,电子信息,专业学位,FULL_TIME,未公开,311,15,15,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共15条考生记录，其中15人录取
新疆大学,新疆,0835,软件工程,专业学位,FULL_TIME,未公开,350,19,23,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共23条考生记录，其中19人录取
新疆大学,新疆,0854,电子信息,专业学位,FULL_TIME,未公开,257,93,137,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共137条考生记录，其中93人录取
新疆大学,新疆,0854,电子信息,专业学位,FULL_TIME,未公开,267,161,236,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共236条考生记录，其中161人录取
新疆大学,新疆,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,255,41,52,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共52条考生记录，其中41人录取
武汉大学,湖北,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,316,3,3,2023,普通,36,273,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共3条考生记录，其中3人录取
武汉大学,湖北,0854,电子信息,专业学位,FULL_TIME,未公开,333,15,16,2023,普通,50,273,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共16条考生记录，其中15人录取
武汉大学,湖北,0835,软件工程,专业学位,FULL_TIME,未公开,285,22,22,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共22条考生记录，其中22人录取
武汉大学,湖北,0854,电子信息,专业学位,FULL_TIME,未公开,279,60,60,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共60条考生记录，其中60人录取
武汉大学,湖北,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,342,1,1,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共1条考生记录，其中1人录取
武汉大学,湖北,0839,网络空间安全,专业学位,FULL_TIME,未公开,335,39,50,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共50条考生记录，其中39人录取
江南大学,江苏,0854,电子信息,专业学位,FULL_TIME,未公开,283,23,23,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共23条考生记录，其中23人录取
江南大学,江苏,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,309,36,36,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共36条考生记录，其中36人录取
江南大学,江苏,0835,软件工程,专业学位,FULL_TIME,未公开,337,79,79,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共79条考生记录，其中79人录取
江南大学,江苏,0854,电子信息,专业学位,FULL_TIME,未公开,351,72,72,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共72条考生记录，其中72人录取
河北工业大学,河北,0812,计算机科学与技术,专业学位,FULL_TIME,未公开,302,48,48,2023,普通,,,CPEER数据集(考研真实录取),https://github.com/Younai2021/CPEER-Dataset,2023,数据来源于CPEER开放数据集，共48条考生记录，其中48人录取
